Latitude,Longitude,Elevation
42.69202000,18.02575000,65.0
42.69203000,18.02567000,66.0
42.69204000,18.02563000,66.0
42.69207000,18.02554000,66.0
42.69209000,18.02549000,66.0
42.69211000,18.02541000,66.0
42.69212000,18.02536000,66.0
42.69214000,18.02526000,66.0
42.69214000,18.02522000,65.0
42.69216000,18.02512000,65.0
42.69217000,18.02508000,64.0
42.69220000,18.02500000,64.0
42.69221000,18.02496000,64.0
42.69223000,18.02489000,64.0
42.69224000,18.02484000,64.0
42.69227000,18.02476000,64.0
42.69227000,18.02472000,64.0
42.69228000,18.02464000,64.0
42.69229000,18.02460000,64.0
42.69231000,18.02450000,64.0
42.69232000,18.02446000,64.0
42.69234000,18.02437000,65.0
42.69237000,18.02432000,66.0
42.69239000,18.02423000,66.0
42.69240000,18.02419000,66.0
42.69242000,18.02409000,66.0
42.69243000,18.02404000,66.0
42.69246000,18.02393000,66.0
42.69247000,18.02388000,66.0
42.69251000,18.02378000,66.0
42.69252000,18.02374000,66.0
42.69254000,18.02365000,66.0
42.69255000,18.02360000,66.0
42.69257000,18.02349000,65.0
42.69258000,18.02344000,65.0
42.69259000,18.02334000,65.0
42.69260000,18.02329000,65.0
42.69263000,18.02318000,64.0
42.69266000,18.02314000,64.0
42.69271000,18.02304000,64.0
42.69274000,18.02300000,64.0
42.69279000,18.02293000,64.0
42.69282000,18.02290000,64.0
42.69287000,18.02284000,63.0
42.69290000,18.02281000,63.0
42.69296000,18.02275000,63.0
42.69300000,18.02272000,63.0
42.69307000,18.02265000,62.0
42.69310000,18.02261000,62.0
42.69316000,18.02254000,62.0
42.69320000,18.02250000,62.0
42.69324000,18.02246000,61.0
42.69328000,18.02241000,61.0
42.69332000,18.02238000,62.0
42.69335000,18.02233000,62.0
42.69339000,18.02230000,63.0
42.69343000,18.02225000,63.0
42.69347000,18.02219000,63.0
42.69351000,18.02213000,63.0
42.69354000,18.02208000,63.0
42.69357000,18.02202000,63.0
42.69361000,18.02196000,63.0
42.69364000,18.02190000,62.0
42.69368000,18.02184000,62.0
42.69371000,18.02177000,62.0
42.69375000,18.02171000,62.0
42.69378000,18.02165000,61.0
42.69382000,18.02159000,61.0
42.69386000,18.02153000,61.0
42.69390000,18.02146000,60.0
42.69394000,18.02141000,60.0
42.69399000,18.02135000,59.0
42.69403000,18.02130000,58.0
42.69408000,18.02125000,57.0
42.69412000,18.02120000,55.0
42.69417000,18.02115000,53.0
42.69421000,18.02110000,52.0
42.69426000,18.02106000,53.0
42.69430000,18.02101000,52.0
42.69435000,18.02097000,52.0
42.69439000,18.02093000,51.0
42.69444000,18.02089000,50.0
42.69449000,18.02085000,49.0
42.69454000,18.02081000,50.0
42.69460000,18.02078000,51.0
42.69465000,18.02075000,51.0
42.69469000,18.02073000,52.0

42.69474000,18.02071000,53.0
42.69480000,18.02068000,54.0
42.69485000,18.02067000,55.0
42.69492000,18.02066000,57.0
42.69497000,18.02064000,58.0
42.69502000,18.02063000,59.0
42.69508000,18.02063000,60.0
42.69513000,18.02063000,61.0
42.69519000,18.02063000,62.0
42.69523000,18.02063000,63.0
42.69529000,18.02063000,63.0
42.69533000,18.02064000,63.0
42.69538000,18.02064000,62.0
42.69543000,18.02063000,61.0
42.69550000,18.02064000,60.0
42.69555000,18.02064000,60.0
42.69561000,18.02065000,60.0
42.69567000,18.02064000,59.0
42.69572000,18.02064000,59.0
42.69578000,18.02064000,58.0
42.69583000,18.02063000,58.0
42.69588000,18.02062000,57.0
42.69593000,18.02060000,57.0
42.69598000,18.02058000,56.0
42.69604000,18.02056000,56.0
42.69608000,18.02053000,55.0
42.69614000,18.02047000,54.0
42.69618000,18.02044000,54.0
42.69625000,18.02037000,54.0
42.69628000,18.02034000,54.0
42.69633000,18.02025000,53.0
42.69636000,18.02020000,53.0
42.69639000,18.02015000,53.0
42.69641000,18.02009000,53.0
42.69644000,18.01999000,53.0
42.69646000,18.01995000,53.0
42.69651000,18.01985000,55.0
42.69653000,18.01981000,55.0
42.69656000,18.01971000,55.0
42.69657000,18.01967000,55.0
42.69661000,18.01958000,55.0
42.69663000,18.01953000,55.0
42.69665000,18.01948000,55.0
42.69667000,18.01942000,56.0
42.69671000,18.01932000,61.0
42.69673000,18.01927000,62.0
42.69675000,18.01916000,64.0
42.69676000,18.01910000,64.0
42.69678000,18.01903000,63.0
42.69681000,18.01896000,63.0
42.69682000,18.01891000,62.0
42.69684000,18.01885000,61.0
42.69686000,18.01879000,59.0
42.69689000,18.01874000,58.0
42.69694000,18.01865000,56.0
42.69695000,18.01858000,55.0
42.69699000,18.01848000,56.0
42.69701000,18.01842000,56.0
42.69704000,18.01831000,57.0
42.69705000,18.01825000,58.0
42.69706000,18.01818000,59.0
42.69708000,18.01812000,60.0
42.69709000,18.01806000,61.0
42.69711000,18.01800000,63.0
42.69712000,18.01794000,65.0
42.69714000,18.01788000,67.0
42.69717000,18.01777000,70.0
42.69718000,18.01771000,71.0
42.69722000,18.01760000,73.0
42.69723000,18.01754000,73.0
42.69723000,18.01748000,72.0
42.69724000,18.01742000,71.0
42.69725000,18.01736000,70.0
42.69726000,18.01729000,69.0
42.69727000,18.01718000,67.0
42.69727000,18.01712000,66.0
42.69726000,18.01706000,65.0
42.69727000,18.01699000,64.0
42.69726000,18.01687000,62.0
42.69727000,18.01682000,62.0
42.69726000,18.01674000,62.0
42.69727000,18.01670000,62.0
42.69728000,18.01659000,62.0
42.69729000,18.01653000,63.0
42.69730000,18.01641000,64.0
42.69731000,18.01635000,65.0
42.69733000,18.01625000,65.0
42.69734000,18.01620000,65.0
42.69736000,18.01611000,65.0
42.69737000,18.01605000,64.0
42.69740000,18.01594000,63.0
42.69742000,18.01589000,63.0
42.69746000,18.01580000,62.0
42.69747000,18.01575000,62.0
42.69751000,18.01566000,61.0
42.69754000,18.01562000,62.0
42.69758000,18.01553000,62.0
42.69761000,18.01549000,62.0
42.69765000,18.01544000,63.0
42.69769000,18.01542000,64.0
42.69774000,18.01535000,65.0
42.69776000,18.01532000,65.0
42.69781000,18.01525000,66.0
42.69784000,18.01521000,66.0
42.69789000,18.01514000,68.0
42.69791000,18.01510000,68.0
42.69797000,18.01503000,70.0
42.69799000,18.01499000,70.0
42.69803000,18.01491000,70.0
42.69806000,18.01487000,71.0
42.69811000,18.01480000,72.0
42.69813000,18.01476000,72.0
42.69816000,18.01468000,71.0
42.69818000,18.01464000,71.0
42.69824000,18.01455000,70.0
42.69826000,18.01451000,70.0
42.69829000,18.01443000,69.0
42.69832000,18.01439000,69.0
42.69834000,18.01431000,68.0
42.69835000,18.01427000,68.0
42.69839000,18.01418000,67.0
42.69840000,18.01415000,67.0
42.69845000,18.01405000,67.0
42.69848000,18.01401000,67.0
42.69851000,18.01395000,67.0
42.69852000,18.01391000,67.0
42.69855000,18.01383000,66.0
42.69856000,18.01379000,65.0
42.69861000,18.01372000,65.0
42.69864000,18.01369000,66.0
42.69868000,18.01361000,66.0
42.69870000,18.01355000,66.0
42.69875000,18.01345000,67.0
42.69876000,18.01341000,67.0
42.69881000,18.01334000,68.0
42.69883000,18.01330000,68.0
42.69890000,18.01322000,69.0
42.69893000,18.01318000,68.0
42.69898000,18.01310000,68.0
42.69901000,18.01306000,68.0
42.69906000,18.01297000,67.0
42.69908000,18.01293000,66.0
42.69911000,18.01285000,64.0
42.69913000,18.01283000,64.0
42.69916000,18.01276000,63.0
42.69919000,18.01272000,63.0
42.69923000,18.01265000,63.0
42.69925000,18.01262000,63.0
42.69929000,18.01255000,62.0
42.69932000,18.01251000,62.0
42.69937000,18.01244000,63.0
42.69939000,18.01241000,64.0
42.69943000,18.01232000,64.0
42.69946000,18.01228000,64.0
42.69951000,18.01220000,63.0
42.69953000,18.01216000,63.0
42.69957000,18.01208000,64.0
42.69959000,18.01204000,64.0
42.69963000,18.01197000,65.0
42.69965000,18.01193000,65.0
42.69968000,18.01186000,66.0
42.69970000,18.01182000,66.0
42.69974000,18.01171000,66.0
42.69975000,18.01167000,66.0
42.69978000,18.01158000,65.0
42.69980000,18.01154000,65.0
42.69984000,18.01145000,64.0
42.69985000,18.01140000,64.0
42.69988000,18.01132000,64.0
42.69990000,18.01127000,64.0
42.69992000,18.01117000,63.0
42.69993000,18.01113000,63.0
42.69995000,18.01104000,63.0
42.69996000,18.01100000,63.0
42.69998000,18.01091000,64.0
42.69999000,18.01086000,64.0
42.70001000,18.01077000,65.0
42.70002000,18.01071000,66.0
42.70003000,18.01061000,67.0
42.70003000,18.01055000,68.0
42.70004000,18.01046000,69.0
42.70004000,18.01041000,69.0
42.70003000,18.01033000,70.0
42.70001000,18.01030000,69.0
42.70000000,18.01021000,70.0
42.69999000,18.01016000,70.0
42.69999000,18.01007000,71.0
42.69998000,18.01002000,71.0
42.69996000,18.00993000,70.0
42.69995000,18.00988000,70.0
42.69994000,18.00979000,70.0
42.69993000,18.00975000,70.0
42.69992000,18.00966000,71.0
42.69991000,18.00961000,71.0
42.69989000,18.00952000,71.0
42.69988000,18.00947000,71.0
42.69987000,18.00939000,71.0
42.69987000,18.00935000,72.0
42.69985000,18.00927000,71.0
42.69983000,18.00923000,71.0
42.69982000,18.00914000,71.0
42.69980000,18.00909000,71.0
42.69979000,18.00901000,71.0
42.69978000,18.00897000,70.0
42.69974000,18.00890000,70.0
42.69973000,18.00885000,70.0
42.69973000,18.00876000,70.0
42.69972000,18.00871000,70.0
42.69970000,18.00864000,70.0
42.69969000,18.00860000,70.0
42.69968000,18.00851000,72.0
42.69968000,18.00847000,72.0
42.69967000,18.00838000,74.0
42.69967000,18.00834000,74.0
42.69965000,18.00823000,76.0
42.69965000,18.00820000,77.0
42.69965000,18.00810000,78.0
42.69964000,18.00805000,79.0
42.69964000,18.00797000,80.0
42.69963000,18.00792000,80.0
42.69961000,18.00783000,81.0
42.69960000,18.00778000,82.0
42.69959000,18.00770000,82.0
42.69958000,18.00766000,82.0
42.69957000,18.00757000,82.0
42.69957000,18.00751000,82.0
42.69955000,18.00740000,81.0
42.69955000,18.00736000,81.0
42.69955000,18.00724000,81.0
42.69955000,18.00720000,80.0
42.69955000,18.00712000,80.0
42.69956000,18.00707000,80.0
42.69953000,18.00698000,80.0
42.69953000,18.00693000,80.0
42.69955000,18.00683000,80.0
42.69956000,18.00678000,80.0
42.69960000,18.00668000,80.0
42.69961000,18.00664000,80.0
42.69963000,18.00655000,80.0
42.69964000,18.00651000,80.0
42.69967000,18.00641000,80.0
42.69968000,18.00637000,80.0
42.69970000,18.00629000,80.0
42.69970000,18.00624000,80.0
42.69970000,18.00613000,80.0
42.69971000,18.00609000,80.0
42.69974000,18.00601000,80.0
42.69975000,18.00597000,80.0
42.69977000,18.00589000,81.0
42.69978000,18.00585000,81.0
42.69982000,18.00577000,82.0
42.69983000,18.00573000,82.0
42.69985000,18.00565000,83.0
42.69987000,18.00561000,83.0
42.69991000,18.00553000,84.0
42.69993000,18.00550000,84.0
42.69997000,18.00542000,85.0
42.69999000,18.00538000,85.0
42.70004000,18.00528000,86.0
42.70006000,18.00525000,86.0
42.70011000,18.00516000,85.0
42.70013000,18.00513000,85.0
42.70015000,18.00504000,85.0
42.70017000,18.00501000,85.0
42.70021000,18.00491000,85.0
42.70022000,18.00487000,85.0
42.70026000,18.00480000,85.0
42.70029000,18.00477000,86.0
42.70035000,18.00470000,87.0
42.70037000,18.00466000,87.0
42.70039000,18.00459000,87.0
42.70041000,18.00455000,87.0
42.70044000,18.00448000,88.0
42.70045000,18.00444000,88.0
42.70049000,18.00434000,88.0
42.70051000,18.00430000,88.0
42.70055000,18.00424000,89.0
42.70057000,18.00420000,90.0
42.70062000,18.00411000,91.0
42.70062000,18.00409000,91.0
42.70066000,18.00401000,91.0
42.70069000,18.00398000,92.0
42.70072000,18.00392000,92.0
42.70074000,18.00388000,92.0
42.70078000,18.00382000,92.0
42.70080000,18.00377000,91.0
42.70084000,18.00369000,90.0
42.70086000,18.00365000,90.0
42.70088000,18.00358000,89.0
42.70090000,18.00355000,90.0
42.70094000,18.00349000,90.0
42.70097000,18.00346000,91.0
42.70101000,18.00337000,92.0
42.70103000,18.00333000,92.0
42.70108000,18.00326000,93.0
42.70110000,18.00323000,93.0
42.70115000,18.00316000,94.0
42.70118000,18.00312000,94.0
42.70123000,18.00305000,95.0
42.70125000,18.00301000,95.0
42.70129000,18.00293000,96.0
42.70131000,18.00289000,96.0
42.70136000,18.00282000,96.0
42.70138000,18.00278000,96.0
42.70142000,18.00271000,97.0
42.70145000,18.00267000,97.0
42.70148000,18.00260000,97.0
42.70149000,18.00256000,97.0
42.70153000,18.00247000,97.0
42.70155000,18.00245000,98.0
42.70159000,18.00238000,98.0
42.70161000,18.00235000,99.0
42.70164000,18.00228000,99.0
42.70166000,18.00225000,99.0
42.70170000,18.00218000,99.0
42.70172000,18.00214000,99.0
42.70176000,18.00204000,98.0
42.70178000,18.00201000,98.0
42.70181000,18.00191000,97.0
42.70183000,18.00188000,97.0
42.70187000,18.00181000,97.0
42.70188000,18.00177000,97.0
42.70191000,18.00169000,97.0
42.70194000,18.00166000,97.0
42.70197000,18.00158000,97.0
42.70198000,18.00155000,97.0
42.70201000,18.00148000,97.0
42.70202000,18.00144000,97.0
42.70207000,18.00136000,98.0
42.70209000,18.00132000,98.0
42.70212000,18.00124000,99.0
42.70213000,18.00120000,99.0
42.70216000,18.00112000,100.0
42.70217000,18.00109000,100.0
42.70221000,18.00098000,99.0
42.70223000,18.00094000,98.0
42.70227000,18.00087000,98.0
42.70230000,18.00083000,98.0
42.70234000,18.00076000,98.0
42.70236000,18.00072000,99.0
42.70239000,18.00064000,99.0
42.70241000,18.00059000,99.0
42.70245000,18.00051000,100.0
42.70247000,18.00045000,101.0
42.70249000,18.00036000,102.0
42.70250000,18.00031000,102.0
42.70251000,18.00022000,103.0
42.70252000,18.00018000,104.0
42.70255000,18.00009000,106.0
42.70256000,18.00005000,106.0
42.70257000,17.99995000,107.0
42.70257000,17.99991000,107.0
42.70259000,17.99983000,108.0
42.70260000,17.99978000,108.0
42.70262000,17.99970000,109.0
42.70263000,17.99965000,109.0
42.70264000,17.99956000,109.0
42.70265000,17.99951000,109.0
42.70266000,17.99941000,109.0
42.70266000,17.99936000,108.0
42.70266000,17.99925000,108.0
42.70266000,17.99920000,108.0
42.70267000,17.99909000,107.0
42.70266000,17.99903000,106.0
42.70266000,17.99893000,105.0
42.70266000,17.99887000,104.0
42.70267000,17.99877000,102.0
42.70267000,17.99873000,101.0
42.70268000,17.99863000,100.0
42.70269000,17.99858000,99.0
42.70269000,17.99848000,98.0
42.70270000,17.99843000,98.0
42.70271000,17.99834000,97.0
42.70272000,17.99829000,97.0
42.70274000,17.99819000,98.0
42.70274000,17.99814000,98.0
42.70275000,17.99804000,99.0
42.70275000,17.99799000,99.0
42.70275000,17.99788000,98.0
42.70275000,17.99783000,98.0
42.70275000,17.99773000,98.0
42.70276000,17.99769000,97.0
42.70278000,17.99760000,97.0
42.70278000,17.99756000,97.0
42.70279000,17.99746000,97.0
42.70280000,17.99741000,97.0
42.70281000,17.99729000,97.0
42.70282000,17.99723000,98.0
42.70284000,17.99713000,99.0
42.70285000,17.99707000,99.0
42.70287000,17.99698000,100.0
42.70287000,17.99694000,100.0
42.70289000,17.99686000,100.0
42.70289000,17.99681000,100.0
42.70290000,17.99671000,100.0
42.70292000,17.99667000,101.0
42.70293000,17.99657000,102.0
42.70293000,17.99652000,102.0
42.70295000,17.99644000,103.0
42.70296000,17.99639000,104.0
42.70298000,17.99629000,105.0
42.70299000,17.99623000,106.0
42.70302000,17.99614000,108.0
42.70302000,17.99610000,108.0
42.70305000,17.99600000,108.0
42.70306000,17.99595000,108.0
42.70308000,17.99586000,107.0
42.70310000,17.99581000,107.0
42.70313000,17.99571000,108.0
42.70315000,17.99566000,108.0
42.70318000,17.99556000,108.0
42.70320000,17.99550000,108.0
42.70322000,17.99540000,108.0
42.70324000,17.99536000,108.0
42.70327000,17.99527000,108.0
42.70328000,17.99522000,107.0
42.70329000,17.99514000,106.0
42.70330000,17.99510000,105.0
42.70331000,17.99502000,104.0
42.70332000,17.99498000,103.0
42.70335000,17.99488000,103.0
42.70337000,17.99483000,103.0
42.70340000,17.99472000,102.0
42.70341000,17.99467000,102.0
42.70342000,17.99457000,102.0
42.70343000,17.99452000,102.0
42.70346000,17.99441000,102.0
42.70347000,17.99436000,102.0
42.70349000,17.99426000,102.0
42.70350000,17.99421000,102.0
42.70353000,17.99411000,103.0
42.70355000,17.99407000,104.0
42.70358000,17.99397000,105.0
42.70359000,17.99392000,105.0
42.70360000,17.99381000,105.0
42.70360000,17.99376000,105.0
42.70361000,17.99366000,105.0
42.70362000,17.99361000,106.0
42.70364000,17.99351000,106.0
42.70364000,17.99345000,105.0
42.70365000,17.99334000,105.0
42.70366000,17.99330000,105.0
42.70367000,17.99321000,105.0
42.70368000,17.99316000,105.0
42.70369000,17.99307000,104.0
42.70370000,17.99303000,105.0
42.70371000,17.99293000,104.0
42.70372000,17.99288000,104.0
42.70373000,17.99277000,104.0
42.70375000,17.99271000,105.0
42.70377000,17.99261000,105.0
42.70378000,17.99256000,105.0
42.70380000,17.99250000,106.0
42.70382000,17.99245000,106.0
42.70383000,17.99234000,105.0
42.70384000,17.99228000,105.0
42.70386000,17.99217000,105.0
42.70386000,17.99212000,104.0
42.70388000,17.99201000,104.0
42.70389000,17.99197000,104.0
42.70390000,17.99186000,104.0
42.70391000,17.99181000,104.0
42.70391000,17.99171000,103.0
42.70391000,17.99165000,103.0
42.70393000,17.99155000,102.0
42.70393000,17.99150000,101.0
42.70395000,17.99140000,101.0
42.70396000,17.99135000,100.0
42.70398000,17.99126000,100.0
42.70399000,17.99121000,100.0
42.70402000,17.99112000,100.0
42.70404000,17.99107000,100.0
42.70407000,17.99096000,99.0
42.70409000,17.99091000,99.0
42.70413000,17.99081000,99.0
42.70414000,17.99077000,99.0
42.70419000,17.99068000,99.0
42.70421000,17.99063000,99.0
42.70423000,17.99054000,99.0
42.70426000,17.99051000,99.0
42.70431000,17.99043000,99.0
42.70433000,17.99040000,99.0
42.70438000,17.99032000,99.0
42.70440000,17.99028000,99.0
42.70444000,17.99021000,99.0
42.70447000,17.99017000,98.0
42.70454000,17.99010000,98.0
42.70458000,17.99006000,97.0
42.70465000,17.99001000,97.0
42.70467000,17.98998000,96.0
42.70474000,17.98992000,96.0
42.70476000,17.98989000,95.0
42.70483000,17.98984000,95.0
42.70486000,17.98981000,95.0
42.70493000,17.98975000,95.0
42.70497000,17.98973000,95.0
42.70503000,17.98968000,96.0
42.70507000,17.98965000,96.0
42.70514000,17.98959000,97.0
42.70517000,17.98956000,97.0
42.70522000,17.98953000,97.0
42.70526000,17.98950000,98.0
42.70531000,17.98947000,99.0
42.70535000,17.98943000,99.0
42.70539000,17.98939000,100.0
42.70542000,17.98936000,100.0
42.70548000,17.98927000,101.0
42.70550000,17.98924000,101.0
42.70556000,17.98915000,102.0
42.70559000,17.98910000,103.0
42.70565000,17.98901000,103.0
42.70568000,17.98896000,104.0
42.70570000,17.98891000,103.0
42.70572000,17.98885000,103.0
42.70575000,17.98880000,103.0
42.70577000,17.98875000,104.0
42.70580000,17.98870000,104.0
42.70582000,17.98864000,104.0
42.70586000,17.98854000,104.0
42.70588000,17.98849000,104.0
42.70591000,17.98838000,104.0
42.70593000,17.98832000,103.0
42.70597000,17.98821000,103.0
42.70598000,17.98816000,103.0
42.70601000,17.98805000,102.0
42.70602000,17.98800000,102.0
42.70604000,17.98794000,102.0
42.70607000,17.98788000,102.0
42.70610000,17.98777000,102.0
42.70611000,17.98772000,102.0
42.70613000,17.98766000,102.0
42.70615000,17.98760000,102.0
42.70618000,17.98750000,101.0
42.70619000,17.98744000,100.0
42.70620000,17.98737000,100.0
42.70622000,17.98730000,99.0
42.70624000,17.98724000,99.0
42.70625000,17.98718000,98.0
42.70627000,17.98712000,98.0
42.70629000,17.98705000,98.0
42.70631000,17.98698000,98.0
42.70633000,17.98692000,98.0
42.70635000,17.98685000,98.0
42.70638000,17.98679000,98.0
